2.696109274256135180e+01;8.987577329467364914e-03
2.709522753232533887e+01;9.012476036406997376e-03
2.722936232208932594e+01;9.032216864301093398e-03
2.736349711185331302e+01;9.044867613514102206e-03
2.749763190161730009e+01;9.049190165635104949e-03
2.763176669138128716e+01;9.044761593169426891e-03
2.776590148114527423e+01;9.032015484512091047e-03
2.790003627090926130e+01;9.012199467357274660e-03
2.803417106067324838e+01;8.987253101400586447e-03
2.816830585043723545e+01;8.959618085694379466e-03
2.830244064020122252e+01;8.931999334096706392e-03
2.843657542996520959e+01;8.907100273568736501e-03
2.857071021972919667e+01;8.887358247847657045e-03
2.870484500949318374e+01;8.874705914099299819e-03
2.883897979925717081e+01;8.870381995972250952e-03
2.897311458902115788e+01;8.874809942730071954e-03
2.910724937878514496e+01;8.887556404975998497e-03
2.924138416854913203e+01;8.907373619957853830e-03
2.937551895831311910e+01;8.932321570449545250e-03
2.950965374807710617e+01;8.959957952162065503e-03
2.964378853784109324e+01;8.987577329467233075e-03
2.977792332760508032e+01;9.012476036406898497e-03
2.991205811736906739e+01;9.032216864301010131e-03
3.004619290713305446e+01;9.044867613513932203e-03
3.018032769689704153e+01;9.049190165634858618e-03
3.031446248666102861e+01;9.044761593169241276e-03
3.044859727642501568e+01;9.032015484511941861e-03
3.058273206618900275e+01;9.012199467357177515e-03
3.071686685595298982e+01;8.987253101400381750e-03
3.085100164571697690e+01;8.959618085694192116e-03
3.098513643548096397e+01;8.931999334096663024e-03
3.111927122524495104e+01;8.907100273568660173e-03
3.125340601500893811e+01;8.887358247847696943e-03
3.138754080477292518e+01;8.874705914099412576e-03
3.152167559453691226e+01;8.870381995972249217e-03
3.165581038430089933e+01;8.874809942730082363e-03
3.178994517406488640e+01;8.887556404975932578e-03
3.192407996382887347e+01;8.907373619957742808e-03
3.205821475359285699e+01;8.932321570449602496e-03
3.219234954335684051e+01;8.959957952162101932e-03
3.232648433312082403e+01;8.987577329467347567e-03
3.246061912288480755e+01;9.012476036407009519e-03
3.259475391264879107e+01;9.032216864301129827e-03
3.272888870241277459e+01;9.044867613514050164e-03
3.286302349217675811e+01;9.049190165634993926e-03
3.299715828194074163e+01;9.044761593169314134e-03
3.313129307170472515e+01;9.032015484511929718e-03
3.326542786146870867e+01;9.012199467357095983e-03
3.339956265123269219e+01;8.987253101400317565e-03
3.353369744099667571e+01;8.959618085694218137e-03
3.366783223076065923e+01;8.931999334096675167e-03
3.380196702052464275e+01;8.907100273568750379e-03
3.393610181028862627e+01;8.887358247847625820e-03
3.407023660005260979e+01;8.874705914099277268e-03
3.420437138981659331e+01;8.870381995972152073e-03
