1.005000000000000142e+02;4.516159411489653941e+00
1.010000000000000142e+02;4.530123035448749391e+00
1.015000000000000142e+02;4.541229736732968369e+00
1.020000000000000142e+02;4.548392314035643480e+00
1.025000000000000142e+02;4.550909644385806807e+00
1.030000000000000142e+02;4.548535313949503944e+00
1.035000000000000142e+02;4.541501738732773852e+00
1.040000000000000142e+02;4.530497414083613172e+00
1.045000000000000142e+02;4.516599519970333709e+00
1.050000000000000142e+02;4.501168479101045783e+00
1.055000000000000142e+02;4.485714789270451419e+00
1.060000000000000142e+02;4.471751165311356857e+00
1.065000000000000142e+02;4.460644464027140543e+00
1.070000000000000142e+02;4.453481886724429017e+00
1.075000000000000142e+02;4.450964556374275460e+00
1.080000000000000142e+02;4.453338886810609409e+00
1.085000000000000142e+02;4.460372462027386575e+00
1.090000000000000142e+02;4.471376786676505510e+00
1.095000000000000142e+02;4.485274680789792079e+00
1.100000000000000142e+02;4.500705721659065794e+00
1.105000000000000142e+02;4.516159411489653941e+00
1.110000000000000142e+02;4.530123035448749391e+00
1.115000000000000142e+02;4.541229736732968369e+00
1.120000000000000142e+02;4.548392314035643480e+00
1.125000000000000142e+02;4.550909644385806807e+00
1.130000000000000142e+02;4.548535313949504832e+00
1.135000000000000142e+02;4.541501738732773852e+00
1.140000000000000142e+02;4.530497414083613172e+00
1.145000000000000142e+02;4.516599519970333709e+00
1.150000000000000142e+02;4.501168479101045783e+00
1.155000000000000142e+02;4.485714789270463854e+00
1.160000000000000142e+02;4.471751165311356857e+00
1.165000000000000142e+02;4.460644464027140543e+00
1.170000000000000142e+02;4.453481886724429017e+00
1.175000000000000142e+02;4.450964556374275460e+00
1.180000000000000142e+02;4.453338886810609409e+00
1.185000000000000142e+02;4.460372462027386575e+00
1.190000000000000142e+02;4.471376786676502846e+00
1.195000000000000142e+02;4.485274680789792079e+00
1.200000000000000142e+02;4.500705721659069347e+00
1.205000000000000142e+02;4.516159411489637954e+00
1.210000000000000142e+02;4.530123035448749391e+00
1.215000000000000142e+02;4.541229736732968369e+00
1.220000000000000142e+02;4.548392314035643480e+00
1.225000000000000142e+02;4.550909644385806807e+00
1.230000000000000142e+02;4.548535313949503944e+00
1.235000000000000142e+02;4.541501738732773852e+00
1.240000000000000142e+02;4.530497414083613172e+00
1.245000000000000142e+02;4.516599519970333709e+00
1.250000000000000142e+02;4.501168479101053777e+00
1.255000000000000142e+02;4.485714789270449643e+00
1.260000000000000142e+02;4.471751165311356857e+00
1.265000000000000142e+02;4.460644464027140543e+00
1.270000000000000142e+02;4.453481886724429017e+00
1.275000000000000142e+02;4.450964556374275460e+00
1.280000000000000284e+02;4.453338886810609409e+00
1.285000000000000284e+02;4.460372462027386575e+00
1.290000000000000284e+02;4.471376786676505510e+00
1.295000000000000284e+02;4.485274680789792967e+00
1.300000000000000284e+02;4.500705721659069347e+00
1.305000000000000284e+02;4.516159411489637954e+00
1.310000000000000284e+02;4.530123035448749391e+00
1.315000000000000284e+02;4.541229736732968369e+00
1.320000000000000284e+02;4.548392314035643480e+00
1.325000000000000284e+02;4.550909644385806807e+00
1.330000000000000284e+02;4.548535313949503944e+00
1.335000000000000284e+02;4.541501738732773852e+00
1.340000000000000284e+02;4.530497414083612284e+00
1.345000000000000284e+02;4.516599519970308840e+00
1.350000000000000284e+02;4.501168479101046671e+00
1.355000000000000284e+02;4.485714789270463854e+00
1.360000000000000284e+02;4.471751165311356857e+00
1.365000000000000284e+02;4.460644464027140543e+00
1.370000000000000284e+02;4.453481886724429017e+00
1.375000000000000284e+02;4.450964556374275460e+00
1.380000000000000284e+02;4.453338886810609409e+00
1.385000000000000284e+02;4.460372462027386575e+00
1.390000000000000284e+02;4.471376786676502846e+00
1.395000000000000284e+02;4.485274680789792079e+00
1.400000000000000284e+02;4.500705721659069347e+00
