5.205372052627375012e+01;4.039170746563875564e-02
5.231269426023531111e+01;4.121168691949762125e-02
5.257166799419687209e+01;4.224595212906878672e-02
5.283064172815843307e+01;4.339326111598790919e-02
5.308961546211999405e+01;4.454130643185452015e-02
5.334858919608155503e+01;4.557770859172826511e-02
5.360756293004311601e+01;4.640101655920356172e-02
5.386653666400467699e+01;4.693063847886174561e-02
5.412551039796623797e+01;4.711473056684989391e-02
5.438448413192779896e+01;4.693527193999336156e-02
5.464345786588935994e+01;4.640982862381864971e-02
5.490243159985092092e+01;4.558983406608495270e-02
5.516140533381248190e+01;4.455555447110259859e-02
5.542037906777404288e+01;4.340823178306006669e-02
5.567935280173560386e+01;4.226017341781320574e-02
5.593832653569716484e+01;4.122375882929191909e-02
5.619730026965872582e+01;4.040043902438074375e-02
5.645627400362028681e+01;3.987080583037407033e-02
5.671524773758184779e+01;3.968670300434179454e-02
5.697422147154340877e+01;3.986615140394740575e-02
5.723319520550496975e+01;4.039158497935900483e-02
5.749216893946653073e+01;4.121157025968584520e-02
5.775114267342809171e+01;4.224584101857110918e-02
5.801011640738965269e+01;4.339315529083738465e-02
5.826909014135121367e+01;4.454120564063129839e-02
5.852806387531277466e+01;4.557761259497490614e-02
5.878703760927433564e+01;4.640092512886060533e-02
5.904601134323589662e+01;4.693055139771065698e-02
5.930498507719745760e+01;4.711464762800442185e-02
5.956395881115901858e+01;4.693519294640824402e-02
5.982293254512057956e+01;4.640975338783003001e-02
6.008190627908214054e+01;4.558976240894567489e-02
6.034088001304370152e+01;4.455548622257456126e-02
6.059985374700526251e+01;4.340816678100075515e-02
6.085882748096682349e+01;4.226011150779444142e-02
6.111780121492838447e+01;4.122369986423611576e-02
6.137677494888994545e+01;4.040038286419683766e-02
6.163574868285150643e+01;3.987075234163865722e-02
6.189472241681306741e+01;3.968665205997463225e-02
6.215369615077462839e+01;3.986610288292112558e-02
6.241266988473618937e+01;4.039153876639799134e-02
6.267164361869775036e+01;4.121152624499793693e-02
6.293061735265931134e+01;4.224579909758859747e-02
6.318959108662087232e+01;4.339311536396513180e-02
6.344856482058243330e+01;4.454116761301388921e-02
6.370753855454399428e+01;4.557757637627033592e-02
6.396651228850555526e+01;4.640089063301687522e-02
6.422548602246710914e+01;4.693051854277737606e-02
6.448445975642866301e+01;4.711461633592606280e-02
6.474343349039021689e+01;4.693516314284412044e-02
6.500240722435177076e+01;4.640972500196995087e-02
6.526138095831332464e+01;4.558973537335300058e-02
6.552035469227487852e+01;4.455546047302253593e-02
6.577932842623643239e+01;4.340814225631325213e-02
6.603830216019798627e+01;4.226008814970285549e-02
6.629727589415954014e+01;4.122367761724823193e-02
6.655624962812109402e+01;4.040036167546072476e-02
6.681522336208264790e+01;3.987073216081584576e-02
6.707419709604420177e+01;3.968663283912322176e-02
6.733317083000575565e+01;3.986608457636999642e-02
6.759214456396730952e+01;4.039152133065908312e-02
6.785111829792886340e+01;4.121150963864850247e-02
6.811009203189041727e+01;4.224578328117391257e-02
6.836906576585197115e+01;4.339310029990974676e-02
6.862803949981352503e+01;4.454115326553158977e-02
6.888701323377507890e+01;4.557756271127859360e-02
6.914598696773663278e+01;4.640087761804874422e-02
6.940496070169818665e+01;4.693050614691063327e-02
6.966393443565974053e+01;4.711460452971081431e-02
6.992290816962129441e+01;4.693515189823128236e-02
7.018188190358284828e+01;4.640971429224417799e-02
7.044085563754440216e+01;4.558972517307122857e-02
7.069982937150595603e+01;4.455545075794930393e-02
7.095880310546750991e+01;4.340813300337006270e-02
7.121777683942906378e+01;4.226007933691197649e-02
7.147675057339061766e+01;4.122366922366607622e-02
7.173572430735217154e+01;4.040035368114697906e-02
7.199469804131372541e+01;3.987072454677722394e-02
7.225367177527527929e+01;3.968662558727369810e-02
7.251264550923683316e+01;3.986607766947979081e-02
7.277161924319838704e+01;4.039151475231993887e-02
7.303059297715994092e+01;4.121150337323067903e-02
7.328956671112149479e+01;4.224577731379342005e-02
7.354854044508304867e+01;4.339309461638882204e-02
7.380751417904460254e+01;4.454114785236482771e-02
7.406648791300615642e+01;4.557755755560498334e-02
7.432546164696771029e+01;4.640087270762259519e-02
7.458443538092926417e+01;4.693050147006515294e-02
7.484340911489081805e+01;4.711460007533431471e-02
7.510238284885237192e+01;4.693514765574194336e-02
7.536135658281392580e+01;4.640971025156431090e-02
7.562033031677547967e+01;4.558972132460097082e-02
7.587930405073703355e+01;4.455544709254424113e-02
7.613827778469858742e+01;4.340812951232250055e-02
7.639725151866014130e+01;4.226007601192464241e-02
7.665622525262169518e+01;4.122366605684218283e-02
7.691519898658324905e+01;4.040035066496361349e-02
7.717417272054480293e+01;3.987072167406933293e-02
7.743314645450635680e+01;3.968662285121366678e-02
7.769212018846791068e+01;3.986607506356916464e-02
7.795109392242946456e+01;4.039151227036878733e-02
7.821006765639101843e+01;4.121150100934139332e-02
7.846904139035257231e+01;4.224577506234808433e-02
7.872801512431412618e+01;4.339309247204182346e-02
7.898698885827568006e+01;4.454114581002038137e-02
7.924596259223723393e+01;4.557755561040999909e-02
7.950493632619878781e+01;4.640087085495556152e-02
7.976391006016034169e+01;4.693049970552769234e-02
8.002288379412189556e+01;4.711459839473319117e-02
8.028185752808344944e+01;4.693514605508298382e-02
8.054083126204500331e+01;4.640970872704443945e-02
8.079980499600655719e+01;4.558971987259957670e-02
8.105877872996811107e+01;4.455544570961279816e-02
8.131775246392966494e+01;4.340812819517453347e-02
8.157672619789121882e+01;4.226007475742947495e-02
8.183569993185277269e+01;4.122366486201878288e-02
8.209467366581432657e+01;4.040034952697389020e-02
8.235364739977588044e+01;3.987072059020721482e-02
8.261262113373743432e+01;3.968662181891036839e-02
8.287159486769898820e+01;3.986607408037157879e-02
8.313056860166054207e+01;4.039151133394023457e-02
8.338954233562209595e+01;4.121150011745841613e-02
8.364851606958364982e+01;4.224577421289148899e-02
8.390748980354520370e+01;4.339309166299074039e-02
8.416646353750675758e+01;4.454114503945448555e-02
8.442543727146831145e+01;4.557755487649980258e-02
8.468441100542986533e+01;4.640087015595757702e-02
8.494338473939141920e+01;4.693049903977676574e-02
8.520235847335297308e+01;4.711459776065064081e-02
8.546133220731452695e+01;4.693514545116408282e-02
8.572030594127608083e+01;4.640970815185556375e-02
8.597927967523763471e+01;4.558971932477041966e-02
8.623825340919918858e+01;4.455544518784290697e-02
8.649722714316074246e+01;4.340812769822212369e-02
8.675620087712229633e+01;4.226007428411834160e-02
8.701517461108385021e+01;4.122366441122357616e-02
8.727414834504540408e+01;4.040034909762139914e-02
8.753312207900695796e+01;3.987072018128084983e-02
8.779209581296851184e+01;3.968662142943329280e-02
8.805106954693006571e+01;3.986607370942070461e-02
8.831004328089161959e+01;4.039151098063507167e-02
8.856901701485317346e+01;4.121149978095883099e-02
8.882799074881472734e+01;4.224577389239648345e-02
8.908696448277628122e+01;4.339309135774246928e-02
8.934593821673783509e+01;4.454114474872700180e-02
8.960491195069938897e+01;4.557755459960174255e-02
8.986388568466094284e+01;4.640086989223000252e-02
9.012285941862249672e+01;4.693049878859675145e-02
9.038183315258405059e+01;4.711459752141792384e-02
9.064080688654560447e+01;4.693514522331183186e-02
9.089978062050715835e+01;4.640970793484020668e-02
9.115875435446871222e+01;4.558971911808220451e-02
9.141772808843026610e+01;4.455544499098681999e-02
9.167670182239181997e+01;4.340812751073173936e-02
9.193567555635337385e+01;4.226007410554684374e-02
9.219464929031492773e+01;4.122366424114686650e-02
9.245362302427648160e+01;4.040034893563708429e-02
9.271259675823803548e+01;3.987072002700325912e-02
9.297157049219958935e+01;3.968662128249546284e-02
9.323054422616114323e+01;3.986607356947315106e-02
9.348951796012269710e+01;4.039151084734322189e-02
9.374849169408425098e+01;4.121149965400919962e-02
9.400746542804580486e+01;4.224577377149053847e-02
9.426643916200735873e+01;4.339309124258801387e-02
9.452541289596891261e+01;4.454114463905084476e-02
9.478438662993046648e+01;4.557755449514166307e-02
9.504336036389202036e+01;4.640086979273837231e-02
9.530233409785357424e+01;4.693049869383459499e-02
9.556130783181512811e+01;4.711459743116441778e-02
9.582028156577668199e+01;4.693514513735041332e-02
9.607925529973823586e+01;4.640970785297065387e-02
9.633822903369978974e+01;4.558971904010660631e-02
9.659720276766134361e+01;4.455544491672126795e-02
9.685617650162289749e+01;4.340812743999948597e-02
9.711515023558445137e+01;4.226007403817927388e-02
9.737412396954600524e+01;4.122366417698537788e-02
9.763309770350755912e+01;4.040034887452738366e-02
9.789207143746911299e+01;3.987071996880030972e-02
9.815104517143066687e+01;3.968662122705929329e-02
9.841001890539222074e+01;3.986607351667357385e-02
9.866899263935377462e+01;4.039151079705523284e-02
9.892796637331532850e+01;4.121149960611002888e-02
9.918694010727688237e+01;4.224577372586529184e-02
9.944591384123843625e+01;4.339309119913287160e-02
9.970488757519999012e+01;4.454114459766221612e-02
9.996386130916154400e+01;4.557755445572457542e-02
1.002228350431230979e+02;4.640086975519445295e-02
1.004818087770846518e+02;4.693049865807908533e-02
1.007407825110462056e+02;4.711459739711009592e-02
1.009997562450077595e+02;4.693514510491766933e-02
1.012587299789693134e+02;4.640970782207888556e-02
1.015177037129308673e+02;4.558971901068215732e-02
1.017766774468924211e+02;4.455544488869596365e-02
1.020356511808539750e+02;4.340812741330572072e-02
1.022946249148155289e+02;4.226007401275302944e-02
1.025535986487770828e+02;4.122366415276455809e-02
1.028125723827386366e+02;4.040034885145819821e-02
1.030715461167001905e+02;3.987071994682744869e-02
1.033305198506617444e+02;3.968662120613284522e-02
1.035894935846232983e+02;3.986607349674387013e-02
