2.200507756980141748e-03;1.226630976750783288e-02;2.303297227020694934e-02;3.385726935263159293e-02;4.472105024463433193e-02;5.562764756783397657e-02;6.658445134654134012e-02
2.980603340133692984e-03;2.215256393417994879e-02;4.187273475885207319e-02;6.176176095596571519e-02;8.187640112699129391e-02;1.022881855584736183e-01;1.230747123697887857e-01
3.189660921329850497e-03;2.451285769522427993e-02;4.651673327813766329e-02;6.901700048987979841e-02;9.225642306619478983e-02;1.165292306338264472e-01;1.421934131858591244e-01
2.459714998230755432e-03;1.592400618446365365e-02;3.024295422495307598e-02;4.510619679538844379e-02;6.079998884409235776e-02;7.771993575029532975e-02;9.642656404181736141e-02
1.944188869558892028e-03;7.847739852161604579e-03;1.471603703551764911e-02;2.193448024939611760e-02;2.964170678822181104e-02;3.807600601819424030e-02;4.760582030848385660e-02
1.794867326114652547e-03;3.783295137819397275e-03;6.639376432468536461e-03;9.747283971820211793e-03;1.310741744455036842e-02;1.681532581255492168e-02;2.104113519662842435e-02
1.764331056044662676e-03;2.260031693900359066e-03;3.234708977668270761e-03;4.430800279513080579e-03;5.785543929536665284e-03;7.314559203002292051e-03;9.080728961952234599e-03
1.758734944583471849e-03;1.854098239615352287e-03;2.088727237919540698e-03;2.438654304572540100e-03;2.887868668228905401e-03;3.435896644872522485e-03;4.101416813181970634e-03
1.757753613421883954e-03;1.773514345075944939e-03;1.815164589336810659e-03;1.884380981154680891e-03;1.984410586904973659e-03;2.121068382231971160e-03;2.304813755109038839e-03
