1.487451632767691495e-05;2.156402201730044709e-05;3.119898499416882487e-05;4.500715503275332265e-05;6.465614010073422193e-05;9.233582877031297302e-05;1.307795679801386729e-04;1.831342959681448747e-04;2.525571725037039630e-04;3.414253421764512002e-04;4.501878306975738838e-04;5.762010719319376551e-04;7.132351761200474713e-04;8.523087176371037937e-04;9.838110621601856530e-04;1.099928619266505713e-03;1.196141526628052539e-03;1.271279021119519487e-03;1.326540593044808758e-03;1.364231323660253800e-03;1.386735309557789609e-03;1.395893812962472344e-03;1.392744008448244288e-03;1.377530937817516860e-03;1.349943784708803295e-03;1.309559718162219867e-03;1.256434759110060251e-03;1.191635747607805440e-03;1.117367128351948614e-03;1.036481121914563201e-03;9.516788198347971277e-04;8.650841105552164708e-04;7.784489840530811524e-04;6.935102255223532259e-04;6.120102360822191664e-04;5.354521607037635109e-04;4.648979966593431946e-04;4.009325175142796965e-04;3.437345380001435662e-04;2.931779360247728158e-04;2.489261380307897144e-04;2.105102496936102591e-04;1.773899010170515152e-04;1.489984299752623029e-04;1.247748620647330697e-04;1.041853386485272091e-04;8.673652346643659697e-05;7.198322257128073336e-05;5.953205473293945879e-05;4.904252090850923468e-05
1.489983995755345307e-05;2.161717426990905698e-05;3.131040339130290853e-05;4.523939901772758287e-05;6.513651143281738221e-05;9.331868387916970084e-05;1.327600702627836516e-04;1.870418010597299562e-04;2.600499285850750336e-04;3.552649138151543979e-04;4.745681305693389513e-04;6.167655502911110945e-04;7.764708966775452819e-04;9.442500421770961194e-04;1.108490109283983725e-03;1.258338109897536722e-03;1.386210978910005706e-03;1.488719721300596835e-03;1.565995561086740585e-03;1.620225165981827335e-03;1.654217522019652692e-03;1.670412663795993024e-03;1.670384872903905860e-03;1.654752997048834339e-03;1.623419369368136848e-03;1.576092639687088097e-03;1.513003829219247915e-03;1.435557325692957478e-03;1.346494464586667694e-03;1.249312467633095476e-03;1.147308433002426761e-03;1.043070644513701848e-03;9.387299592514878298e-04;8.363932102898948180e-04;7.381708445583099127e-04;6.458830676227462521e-04;5.608169149676717289e-04;4.836828652156688400e-04;4.147008201439493329e-04;3.537220054417437886e-04;3.003430287831629266e-04;2.540002351313098701e-04;2.140432184173127162e-04;1.797894361610330406e-04;1.505628839689453506e-04;1.257200268164593814e-04;1.046660378572895997e-04;8.686404240730965219e-05;7.183958519324619766e-05;5.918194994563983789e-05
1.492081437975038236e-05;2.166143053599391878e-05;3.140333759557619310e-05;4.543366005127011381e-05;6.554001306066072009e-05;9.414911369011883858e-05;1.344472220237576370e-04;1.904083308417364230e-04;2.666040699558519674e-04;3.676125711161695644e-04;4.968653840319368735e-04;6.549743570257655131e-04;8.380398469225765071e-04;1.036940503685439361e-03;1.238556469751216907e-03;1.428857175096462893e-03;1.596416109900503002e-03;1.734562458240252424e-03;1.841435805791755359e-03;1.918544092922058828e-03;1.968917217423514672e-03;1.995624332007952476e-03;2.000912463733677850e-03;1.985927917450419633e-03;1.950917938208570441e-03;1.895829183486634874e-03;1.821167775040017246e-03;1.728793321786657169e-03;1.622129212858755944e-03;1.505474745429949890e-03;1.382862560147274378e-03;1.257452425837071817e-03;1.131839727471630613e-03;1.008582696072276045e-03;8.902393708612913554e-04;7.790153619758197418e-04;6.764717121783189171e-04;5.834727502085087321e-04;5.002898155900359443e-04;4.267483478217576299e-04;3.623655781802327669e-04;3.064644942139494940e-04;2.582626747403005672e-04;2.169383247923666828e-04;1.816770663355094754e-04;1.517033360363196682e-04;1.263000691899347403e-04;1.048199254865781892e-04;8.669073505935759121e-05;7.141713308367064088e-05
1.493829096779301144e-05;2.169823830276743331e-05;3.148075476809766843e-05;4.559588751432390051e-05;6.587815696967900343e-05;9.484852813424726986e-05;1.358780985798416392e-04;1.932911922296218720e-04;2.722907574633783804e-04;3.785139505128560047e-04;5.169936026496772200e-04;6.904166647579181026e-04;8.969764318028535226e-04;1.128755885696923521e-03;1.371951392793570833e-03;1.609599970260650222e-03;1.825843347951920485e-03;2.009548358525597121e-03;2.155613478539132166e-03;2.263959471908705973e-03;2.337387059283396133e-03;2.379505361841368575e-03;2.393344016992613853e-03;2.380754620994284757e-03;2.342503358896996877e-03;2.278925800667999137e-03;2.190945718084772766e-03;2.081037892261530711e-03;1.953496478477265499e-03;1.813622131919027979e-03;1.666358271383112759e-03;1.515570106574423486e-03;1.364424079703020374e-03;1.216030087889957570e-03;1.073491260112351131e-03;9.394823104398804551e-04;8.158984625595400554e-04;7.037928190682806069e-04;6.035014786659475845e-04;5.148210092507364034e-04;4.371746789916204417e-04;3.697501268539645229e-04;3.116067432927461167e-04;2.617555435194374820e-04;2.192158060203350917e-04;1.830531141243262787e-04;1.524032367951220145e-04;1.264857777739585932e-04;1.046108277738314708e-04;8.618099834957026854e-05
1.495284394451727917e-05;2.172884815832433464e-05;3.154522944610766577e-05;4.573122159088170447e-05;6.616104696806330123e-05;9.543601897104994972e-05;1.370870747571144635e-04;1.957470372954118977e-04;2.771901001795302197e-04;3.880494988063269831e-04;5.349511940599410579e-04;7.228282424014665329e-04;9.524830716868243992e-04;1.218132416757261322e-03;1.506391471247099873e-03;1.798071907493261137e-03;2.072672904678537608e-03;2.313462189203177501e-03;2.510554331067882654e-03;2.660943691385926624e-03;2.766384546624717916e-03;2.830719161560338662e-03;2.857788298387193855e-03;2.850330772469909964e-03;2.809849025711121714e-03;2.737273445074489987e-03;2.634144222291742894e-03;2.503767786153938881e-03;2.351555059918137257e-03;2.184061938620191715e-03;2.007363636318319072e-03;1.826199099345479464e-03;1.644438845902830874e-03;1.465868414888545990e-03;1.294255821047645468e-03;1.132847636621391648e-03;9.839474296256952527e-04;8.488406011551173419e-04;7.279452825955130954e-04;6.210264532178428123e-04;5.273966363390594249e-04;4.460822370879692546e-04;3.759533806034741354e-04;3.158205663534398083e-04;2.645032677058070376e-04;2.208760589970198388e-04;1.838976180330440175e-04;1.526273458253577854e-04;1.262335105515842817e-04;1.039957910363235850e-04
1.496481985754893727e-05;2.175425645599132283e-05;3.159881281858195005e-05;4.584395365105744987e-05;6.639727237432023639e-05;9.592837160447396526e-05;1.381052975288649825e-04;1.978298312101373741e-04;2.813855021957828873e-04;3.963228245945394105e-04;5.508047959986463443e-04;7.520847894143399721e-04;1.003964379009408044e-03;1.303670326730355924e-03;1.639521015507998869e-03;1.991281596167149628e-03;2.334147500287628123e-03;2.644923421449600024e-03;2.907226448562155903e-03;3.113315480392823791e-03;3.262580464194404870e-03;3.358435551994523767e-03;3.405387679829875724e-03;3.407205673040006929e-03;3.366379509132762932e-03;3.284703830647049336e-03;3.164606091848568611e-03;3.010515321854217823e-03;2.829280268962290363e-03;2.629036635467756067e-03;2.417271327767592497e-03;2.199809389826855744e-03;1.981392206113288118e-03;1.766634763421166127e-03;1.560117557156099006e-03;1.365785505816457515e-03;1.186442232092684056e-03;1.023659939475441783e-03;8.779613605791098839e-04;7.490780586756216799e-04;6.361927468613593753e-04;5.381403038143213512e-04;4.535648227872795483e-04;3.810366334906749178e-04;3.191354468086862544e-04;2.665063373379755458e-04;2.218950091548440944e-04;1.841680672102519742e-04;1.523230140447097024e-04;1.254914485796901932e-04
1.497478498211626133e-05;2.177538509655216475e-05;3.164337132079351176e-05;4.593780518324637550e-05;6.659431250899237745e-05;9.634022746894358596e-05;1.389605713642770829e-04;1.995896088603075927e-04;2.849594349759905498e-04;4.034505461964793972e-04;5.646716257508160603e-04;7.781846359957549910e-04;1.051038054985345502e-03;1.384214655590848683e-03;1.769074838982269545e-03;2.185917576065495548e-03;2.606634972277265243e-03;3.001242546432256533e-03;3.345204728866266013e-03;3.623812866507344736e-03;3.832156785800180324e-03;3.972034980700796768e-03;4.048162668356150053e-03;4.065363215390072754e-03;4.027370737387526642e-03;3.937178955638823662e-03;3.798461872893536904e-03;3.617158273127972154e-03;3.401973387356295019e-03;3.163038684684712967e-03;2.909608501776649904e-03;2.648863054349930805e-03;2.386624601547495360e-03;2.128529062621129734e-03;1.880151788670485083e-03;1.646292207384223230e-03;1.430367818934557417e-03;1.234306234494746005e-03;1.058764496739208593e-03;9.034406368673529456e-04;7.673662614830984233e-04;6.491495320074319383e-04;5.471652062896714989e-04;4.596964062581090200e-04;3.850354746211721597e-04;3.215519921409813481e-04;2.677357209735181480e-04;2.222213795007881476e-04;1.838009510205989639e-04;1.514277318426139477e-04
1.498306980383423386e-05;2.179286604215169304e-05;3.168037153111663063e-05;4.601585827867707814e-05;6.675848504149652378e-05;9.668418839800433479e-05;1.396773575309300712e-04;2.010717341847743228e-04;2.879904636224738120e-04;4.095540642657909472e-04;5.767025395509454890e-04;8.012251992362488372e-04;1.093525038641282804e-03;1.458904479319898893e-03;1.893028035048906210e-03;2.378569719729792340e-03;2.885793659928648398e-03;3.378382583682087558e-03;3.822376975170411594e-03;4.193619536996517558e-03;4.480291387194050221e-03;4.680673265334669812e-03;4.798724853792944202e-03;4.840100247686510149e-03;4.809978592313510215e-03;4.712940199728755768e-03;4.554366796538323811e-03;4.342215008875326653e-03;4.087590654459998668e-03;3.803154619615087533e-03;3.500382064246580945e-03;3.188150559064251762e-03;2.873628709699321913e-03;2.563712601453532487e-03;2.265198477428232316e-03;1.983933680241355222e-03;1.724091407748566760e-03;1.488041504371093778e-03;1.276614714683537962e-03;1.089478397302126372e-03;9.254898160255216116e-04;7.829899174954866974e-04;6.600334061380026514e-04;5.545606117681125711e-04;4.645199488787546383e-04;3.879506605391951969e-04;3.230351988122238992e-04;2.681295740004091955e-04;2.217785635580336303e-04;1.827208698819110901e-04
1.498995673330329213e-05;2.180741165413657297e-05;3.171109908609978027e-05;4.608073379766296554e-05;6.689513691697095447e-05;9.697108308971177763e-05;1.402769447089829676e-04;2.023166596748731500e-04;2.905513939097241786e-04;4.147533904407819916e-04;5.870672674260989880e-04;8.213773083110853003e-04;1.131424262296499205e-03;1.527188325198873759e-03;2.009712458232148276e-03;2.565964845472195732e-03;3.166830614074730120e-03;3.771056892158680326e-03;4.334747806333640388e-03;4.821891248363212833e-03;5.210544845402424394e-03;5.492690822178249686e-03;5.669822926851868401e-03;5.747758502883540746e-03;5.733156185480840425e-03;5.632583523101910780e-03;5.453697114522450956e-03;5.207125865181789007e-03;4.907078781423440325e-03;4.569430247624960660e-03;4.208455040727425607e-03;3.835164495757061986e-03;3.458410319430661479e-03;3.086648657433644413e-03;2.728177650365201396e-03;2.390132865950881421e-03;2.077620628493425780e-03;1.793563516472602504e-03;1.539018560530068178e-03;1.313630191252232677e-03;1.116056826171999122e-03;9.443261615926525597e-04;7.961138642415220828e-04;6.689520991339291487e-04;5.603783841948309450e-04;4.680363977427770441e-04;3.897399949198493635e-04;3.235104857244926885e-04;2.675955031522838094e-04;2.204756228842923280e-04
1.499565996383156780e-05;2.181949120831608340e-05;3.173664394299749892e-05;4.613466307247812519e-05;6.700879291651884039e-05;9.721011163022162660e-05;1.407777015059723680e-04;2.033600070262094799e-04;2.927082528088401905e-04;4.191628584882184437e-04;5.959424590999376666e-04;8.388605943016850955e-04;1.164878376633045115e-03;1.588809552951120059e-03;2.117887261098811563e-03;2.745182663332543932e-03;3.444822903856459458e-03;4.172974799380073721e-03;4.876397111243681998e-03;5.505349438295386623e-03;6.024189764869321631e-03;6.414867089656416284e-03;6.673691099396567190e-03;6.805263530584667112e-03;6.817410244785566259e-03;6.719015757292067653e-03;6.520668572884722597e-03;6.236491826177035895e-03;5.884695719830823971e-03;5.485242225613217761e-03;5.055944630304527038e-03;4.610505574811036428e-03;4.159888203044160952e-03;3.714485772978776915e-03;3.284448679677596464e-03;2.878500273557436668e-03;2.502902906394148530e-03;2.161273309118866802e-03;1.854965418968103352e-03;1.583616208463104781e-03;1.345660743454277566e-03;1.138761987879202339e-03;9.601485874561361145e-04;8.068681120430533024e-04;6.759682268570945144e-04;5.646197161198113820e-04;4.701948971163369515e-04;3.903135502866521170e-04;3.228664332250575481e-04;2.660238420569852264e-04
