4.331956631632346015e-04;6.991930939066953255e-04;1.124381038600199461e-03;1.797588227927908455e-03;2.847585952200150459e-03;4.447485589209148639e-03;6.800672129328330824e-03;1.008811766868887919e-02;1.436535389997413426e-02;1.944374311149988169e-02;2.485793383238908694e-02;3.000650592337481687e-02;3.439670683186824007e-02;3.780512930222830470e-02;4.026345644030115967e-02;4.194379309214656820e-02;4.305055720873306874e-02;4.376182887805456917e-02;4.421173242340380866e-02;4.449345822968035769e-02
3.906834243298862915e-04;6.322261177665072134e-04;1.020959017978427443e-03;1.643166253883347663e-03;2.630417491452870932e-03;4.175405019047100791e-03;6.541800580214080299e-03;1.004978173307836432e-02;1.500658046003270144e-02;2.155734168951094903e-02;2.949177909920853644e-02;3.814993516753811820e-02;4.658731176111263750e-02;5.395017019847364592e-02;5.978023185640723991e-02;6.405019509413797940e-02;6.700146456338788858e-02;6.896022549658081813e-02;7.022540352533687691e-02;7.102827512646493757e-02
3.237563463774255162e-04;5.246052263546057770e-04;8.489503977279744783e-04;1.370951491533414692e-03;2.206491221479597344e-03;3.532304143761975414e-03;5.607331227797490193e-03;8.786224158574220192e-03;1.350066848889654170e-02;2.016795535182506691e-02;2.899393513509261958e-02;3.971575465689211604e-02;5.146986012896313800e-02;6.299649115232736074e-02;7.312884130887710443e-02;8.121041310492778387e-02;8.716707074487446694e-02;9.130465506238677476e-02;9.406066899012958948e-02;9.584518142189170364e-02
2.446018290535936779e-04;3.966534518937968085e-04;6.426965808983573034e-04;1.039978195678121923e-03;1.679243809947551054e-03;2.702180879762448862e-03;4.324607611036757927e-03;6.862107989917346981e-03;1.074561944765508974e-02;1.649735337149752651e-02;2.461882904796556734e-02;3.535437987311713243e-02;4.838811992332865686e-02;6.269228029667470170e-02;7.676554314067836338e-02;8.920010616378298840e-02;9.917725356015912042e-02;1.065729182249652435e-01;1.117341502954764670e-01;1.151840275642111583e-01
1.708738127581696466e-04;2.772290208764974012e-04;4.495480064051342079e-04;7.283631889203478907e-04;1.178499818362682911e-03;1.902656518678401626e-03;3.061035052319327401e-03;4.897295016599380151e-03;7.766909753957325184e-03;1.215356403424690777e-02;1.864025276734885411e-02;2.778230119479526208e-02;3.984533678321894312e-02;5.447697172715231656e-02;7.054801803120994141e-02;8.640925316940173406e-02;1.004956291949044567e-01;1.118668244249452493e-01;1.203449680325865551e-01;1.262901989486900078e-01
1.117629883147573628e-04;1.813830453449103298e-04;2.942752038049416567e-04;4.771786702049806285e-04;7.731019078116080009e-04;1.250812592924343538e-03;2.019210141342908313e-03;3.248056680340867877e-03;5.195280748775016853e-03;8.236548068205768944e-03;1.288169890552200159e-02;1.974280290846697899e-02;2.939911785448711193e-02;4.212295566617894199e-02;5.754175875022143893e-02;7.447943149403792040e-02;9.122146827127591839e-02;1.061311732222838533e-01;1.182076181758717898e-01;1.272411380153672111e-01
6.988445658407734667e-05;1.134399558879917489e-04;1.841042233889065595e-04;2.986889401108261790e-04;4.843328482545681732e-04;7.846852705093442263e-04;1.269534007234698848e-03;2.049382302541395782e-03;3.296463535846913626e-03;5.272391429799332813e-03;8.358041430324541707e-03;1.306999871326362805e-02;2.002785320302536906e-02;2.981718641169031278e-02;4.271256629828486251e-02;5.833741133766463804e-02;7.550510300119242513e-02;9.248514214086683838e-02;1.076213769648279861e-01;1.198948120978928500e-01
4.293864563309578148e-05;6.970889169742053662e-05;1.131550945605033721e-04;1.836422432709799676e-04;2.979402903624763692e-04;4.831211581789397118e-04;7.827281180679593851e-04;1.266383124078362434e-03;2.044336464564163076e-03;3.288452120089292111e-03;5.259845930650997210e-03;8.338825867117722473e-03;1.304158720884014688e-02;1.998813066071243247e-02;2.976637009832447389e-02;4.265633412377102529e-02;5.828978681278417645e-02;7.548775059260484643e-02;9.252080381811923770e-02;1.077247315106775599e-01
2.617908419883184423e-05;4.250383261027606315e-05;6.900314646888043026e-05;1.120098965802097783e-04;1.817847375547110918e-04;2.949294841975370809e-04;4.782463901836915511e-04;7.748495896558902848e-04;1.253686902879590920e-03;2.023972261154550860e-03;3.256034151678086856e-03;5.208857795557440135e-03;8.260146992782515379e-03;1.292375015972617273e-02;1.981954318046302843e-02;2.954113268313422400e-02;4.238394976170261480e-02;5.800429767554922400e-02;7.524638273555687984e-02;9.238593630516254984e-02
1.583187089330588410e-05;2.570556514483943313e-05;4.173519941213015233e-05;6.775573248337228723e-05;1.099861523542514753e-04;1.785033095612805485e-04;2.896134934675880608e-04;4.696467697034365624e-04;7.609705813869377519e-04;1.231372229793721920e-03;1.988314444048812617e-03;3.199618004854184322e-03;5.121019419469363849e-03;8.126874602413621668e-03;1.272977795613555903e-02;1.955554674380642621e-02;2.921943486243940361e-02;4.206200467211009680e-02;5.780278899658171377e-02;7.533653588731054063e-02
