3.702519732050925665e-04;3.701234931309178616e-04;3.698359342886155471e-04;3.693832091494791861e-04;3.687551483729796628e-04;3.679370806177019513e-04;3.669092095976126560e-04
3.702537452570388819e-04;3.701081803457157522e-04;3.697458642584611752e-04;3.691520714086872642e-04;3.683017324931741037e-04;3.671577000771761431e-04;3.656680827072563908e-04
3.702566421336974658e-04;3.700894123025987329e-04;3.696195299266371442e-04;3.688173901036117023e-04;3.676314308450912569e-04;3.659826505137817780e-04;3.637557627043791486e-04
3.702551880920615097e-04;3.700723695655601646e-04;3.695762317328006325e-04;3.687254479840679504e-04;3.674464338244613315e-04;3.656222207756294577e-04;3.630734565014328988e-04
3.702558052708971085e-04;3.701527111666732964e-04;3.698727044964177850e-04;3.693835059815330228e-04;3.686257263991340690e-04;3.675002900539510063e-04;3.658454054320736605e-04
3.702567238776662646e-04;3.702307531482459013e-04;3.701585694547812784e-04;3.700269729560909360e-04;3.698104368144408314e-04;3.694632741005518225e-04;3.689039355374402833e-04
3.702571221847368588e-04;3.702647849965171479e-04;3.702847813549478323e-04;3.703169673976985520e-04;3.703603178244680490e-04;3.704111215742031393e-04;3.704584927683488536e-04
3.702570932750853848e-04;3.702622937968193923e-04;3.702764947950731357e-04;3.703015394168993491e-04;3.703407931614740353e-04;3.703997590067359771e-04;3.704869927077289568e-04
3.702570341287798558e-04;3.702572352925683364e-04;3.702579330868693559e-04;3.702596478728438132e-04;3.702634219560035737e-04;3.702712087204653151e-04;3.702866826781230688e-04
