2.760479536238608349e-04;2.765059247469972082e-04;2.768834908990366016e-04;2.771934175653122568e-04;2.774462519397911183e-04;2.776506521749662663e-04;2.778136838638569457e-04;2.779409744584627725e-04;2.780369384569899129e-04;2.781049239515392935e-04;2.781472958512619647e-04;2.781655426649684397e-04;2.781603034546667832e-04;2.781314080576712954e-04;2.780778571983759753e-04;2.779977996071088665e-04;2.778884764212784112e-04;2.777461238833423256e-04;2.775658662551636459e-04;2.773415574169847621e-04;2.770656036859086668e-04;2.767287402184956131e-04;2.763197756971915060e-04;2.758252965331645015e-04;2.752293382744953735e-04;2.745130212946733195e-04;2.736541713055082640e-04;2.726269214994030306e-04;2.714013246928641200e-04;2.699429754860364688e-04;2.682126588613606378e-04;2.661660094815806402e-04;2.637531480481005060e-04;2.609182285442110741e-04;2.575987916787993897e-04;2.537247942664097350e-04;2.492171732826747041e-04;2.439858259469298305e-04;2.379269553190575695e-04;2.309198606034985695e-04;2.228234892877478278e-04;2.134734001743615237e-04;2.026802905356896406e-04;1.902318253589192190e-04;1.759001294886794291e-04;1.594577772034375953e-04;1.407051932815660473e-04;1.195118244677495256e-04;9.587200931491189886e-05;6.997413023203257366e-05
2.641702341263298549e-04;2.648104750700120097e-04;2.653407220365142680e-04;2.657785423857128831e-04;2.661385865079898176e-04;2.664330101492359457e-04;2.666718293217739148e-04;2.668632356614612615e-04;2.670138070409030454e-04;2.671287376950543966e-04;2.672120070196751674e-04;2.672664951942532773e-04;2.672940734054018801e-04;2.672956767494191125e-04;2.672713185212510648e-04;2.672200906014671716e-04;2.671401308470661672e-04;2.670285417160302068e-04;2.668813007259126049e-04;2.666931012785355012e-04;2.664571777050907145e-04;2.661650695903047749e-04;2.658063468657358369e-04;2.653682834731464703e-04;2.648354915172218289e-04;2.641895136337271449e-04;2.634083929476497025e-04;2.624662406709978783e-04;2.613328170878986140e-04;2.599731541885252689e-04;2.583472271717099627e-04;2.564096672658269880e-04;2.541094747599716001e-04;2.513896531607623754e-04;2.481866459099687518e-04;2.444294327570204861e-04;2.400381344027801732e-04;2.349220071471442976e-04;2.289767801221392896e-04;2.220814264919055976e-04;2.140946867471425655e-04;2.048520073757093061e-04;1.941640484999327006e-04;1.818184949984520714e-04;1.675875388569720572e-04;1.512438543141963326e-04;1.325879893704140012e-04;1.114895209714546588e-04;8.794291149864833467e-05;6.213664999994587877e-05
2.470631027859429541e-04;2.479345785410266107e-04;2.486594184370480103e-04;2.492608636209961773e-04;2.497585471408663490e-04;2.501689322079010897e-04;2.505057328860612340e-04;2.507803257330988404e-04;2.510020359173689122e-04;2.511784434814149617e-04;2.513155855361435534e-04;2.514181576586249221e-04;2.514896551176059735e-04;2.515324763959378386e-04;2.515479870880178454e-04;2.515365572782946491e-04;2.514975455164261881e-04;2.514292594324659151e-04;2.513288567010482535e-04;2.511922140236986286e-04;2.510137322881130320e-04;2.507860914138518240e-04;2.504999448839227878e-04;2.501435479116788981e-04;2.497023354441036758e-04;2.491584480289381429e-04;2.484902375422030582e-04;2.476717694392922635e-04;2.466723725000950860e-04;2.454562522431575841e-04;2.439821985333323346e-04;2.422033777862100826e-04;2.400671546102444787e-04;2.375148538975170153e-04;2.344813195145340596e-04;2.308941053978618677e-04;2.266721423369141473e-04;2.217237516786474719e-04;2.159439719978299775e-04;2.092112998288849185e-04;2.013841737460055471e-04;1.922978763875873029e-04;1.817630123348785759e-04;1.695672962102664366e-04;1.554830157121432719e-04;1.392829926049314756e-04;1.207679523045267846e-04;9.980766160923865561e-05;7.639676367100675354e-05;5.072390119355669823e-05
2.225460119579757677e-04;2.236843075575703488e-04;2.246353342781440580e-04;2.254282810730571737e-04;2.260880364758799551e-04;2.266357637549756734e-04;2.270893339189541265e-04;2.274637345290409852e-04;2.277714676588711671e-04;2.280228969071472185e-04;2.282265203738387933e-04;2.283892301304184496e-04;2.285165134681601401e-04;2.286126015743884202e-04;2.286805825733535574e-04;2.287224799382971629e-04;2.287392730229099644e-04;2.287308723822763224e-04;2.286960508387939160e-04;2.286323070685448967e-04;2.285356657863655530e-04;2.284004034608230684e-04;2.282186968571791143e-04;2.279801865255492066e-04;2.276714694796972067e-04;2.272755269014686179e-04;2.267711326177346254e-04;2.261322691616256958e-04;2.253276171173394272e-04;2.243201647389027158e-04;2.230669655352610190e-04;2.215190416959770116e-04;2.196213692841378590e-04;2.173128223887046029e-04;2.145259093713497032e-04;2.111861051513342345e-04;2.072106029119219559e-04;2.025063596315623252e-04;1.969674069219419835e-04;1.904715445738522936e-04;1.828767691741502643e-04;1.740181250225727116e-04;1.637061334425853043e-04;1.517285514189670008e-04;1.378578067704041362e-04;1.218669329502161745e-04;1.035569146128982712e-04;8.279779482890921934e-05;5.958447891879535899e-05;3.410583367843632958e-05
1.876577060593245143e-04;1.890438092033044470e-04;1.902082534788355290e-04;1.911844067090183832e-04;1.920012663149519639e-04;1.926838955455577394e-04;1.932537179884969184e-04;1.937290306452328669e-04;1.941253070634640812e-04;1.944556160419322636e-04;1.947309322765719412e-04;1.949604377425780697e-04;1.951517575437217785e-04;1.953111739556204847e-04;1.954437736536931980e-04;1.955535617060380493e-04;1.956435234207956489e-04;1.957156238508430876e-04;1.957707419759362080e-04;1.958085422429802869e-04;1.958272494360710893e-04;1.958233292807852271e-04;1.957910638729757388e-04;1.957220189519291720e-04;1.956044046100213697e-04;1.954223645758174522e-04;1.951552336000569659e-04;1.947768279741142309e-04;1.942548506019869448e-04;1.935504869125167506e-04;1.926182366769816203e-04;1.914059811552579118e-04;1.898552006588766715e-04;1.879011879278797759e-04;1.854730394854869739e-04;1.824931930021174778e-04;1.788763047607020394e-04;1.745273391135603979e-04;1.693388549667591977e-04;1.631876339706545052e-04;1.559310272679410739e-04;1.474037258795877722e-04;1.374161303612009874e-04;1.257560562067353178e-04;1.121961328476756307e-04;9.650970197345436089e-05;7.849812451627458966e-05;5.803184365306921915e-05;3.510614634984309798e-05;9.910224421208902856e-06
1.385085556048664724e-04;1.399792245120860151e-04;1.412238328658962309e-04;1.422746008952712989e-04;1.431602861474465358e-04;1.439063314157163636e-04;1.445349498634685966e-04;1.450654334826215642e-04;1.455144670782105437e-04;1.458964257563213256e-04;1.462237016239369407e-04;1.465069714895345392e-04;1.467554613497040316e-04;1.469771773684894287e-04;1.471790621119681243e-04;1.473671371890065203e-04;1.475465842047451266e-04;1.477217522955657039e-04;1.478960937040316300e-04;1.480720121019815953e-04;1.482505905585332535e-04;1.484311968279057830e-04;1.486109452291770766e-04;1.487840051395109453e-04;1.489407749331449096e-04;1.490669554145333212e-04;1.491425869203867518e-04;1.491411515123126387e-04;1.490288521838963628e-04;1.487641861879030001e-04;1.482978841179317042e-04;1.475732113780980133e-04;1.465265232720111294e-04;1.450878690884243433e-04;1.431813544893192566e-04;1.407249756492206236e-04;1.376296788923225193e-04;1.337975144214668293e-04;1.291188856056224251e-04;1.234690831127907042e-04;1.167045093229280705e-04;1.086593376392588683e-04;9.914378492592573885e-05;8.794574921918213634e-05;7.483814936688301558e-05;5.959477299095731361e-05;4.201752576888909314e-05;2.197743220992339223e-05;5.296670721125903430e-07;2.531410808723067230e-05
7.024334252197310369e-05;7.131300689812395820e-05;7.222890942496262335e-05;7.301148116586609867e-05;7.367973829554005721e-05;7.425116156849804626e-05;7.474155098072553021e-05;7.516509328091892136e-05;7.553450904621582306e-05;7.586118634286934158e-05;7.615538395787969656e-05;7.642642484937940770e-05;7.668287205652888575e-05;7.693270538937728149e-05;7.718345800166984312e-05;7.744231526955603468e-05;7.771617240742083148e-05;7.801161119427808604e-05;7.833479812187852255e-05;7.869126340321598264e-05;7.908553675457898134e-05;7.952061778320752264e-05;7.999724544775393194e-05;8.051296895205273946e-05;8.106103160938228213e-05;8.162911656957518730e-05;8.219805779213940229e-05;8.274065553977756886e-05;8.322076803334481430e-05;8.359284711641554308e-05;8.380202617498825138e-05;8.378475979499082186e-05;8.346987004298886328e-05;8.277971075732349499e-05;8.163107187667630093e-05;7.993544238589335243e-05;7.759833424084142312e-05;7.451752616592702261e-05;7.058026175074146166e-05;6.565964036713098795e-05;5.961066921187724516e-05;5.226675287811709920e-05;4.343783187001321966e-05;3.291191415426791253e-05;2.046233327878326869e-05;5.863519323258096614e-06;1.108183428985732324e-05;3.050186133445563835e-05;5.239991854355213036e-05;7.658565767222696660e-05
2.273066499798992305e-05;2.319014613795559809e-05;2.357733910990692482e-05;2.389835547466133772e-05;2.415902186793319491e-05;2.436456064685619299e-05;2.451942017380815460e-05;2.462711690519941854e-05;2.469018002819586485e-05;2.471006160660474830e-05;2.468711959239009790e-05;2.462058287914582313e-05;2.450854251315467288e-05;2.434792663621755185e-05;2.413450772721575929e-05;2.386294146836967389e-05;2.352682166172303019e-05;2.311882716708213469e-05;2.263095603986080498e-05;2.205489519744725351e-05;2.138257639032359894e-05;2.060695325475793806e-05;1.972304092559404030e-05;1.872922699503062782e-05;1.762884451581367288e-05;1.643191876517573430e-05;1.515695537694575783e-05;1.383255497692552206e-05;1.249861090262057701e-05;1.120683971599132350e-05;1.002048639214239366e-05;9.013199410835986505e-06;8.267278779022463971e-06;7.871700129534940583e-06;7.920427251984365230e-06;8.511530708970168414e-06;9.747480111458273427e-06;1.173677353778765599e-05;1.459681558678807792e-05;1.845773599121117899e-05;2.346659303833657645e-05;2.979112739656430940e-05;3.762182490563532677e-05;4.717053636530592689e-05;5.866334114710945345e-05;7.232488696547156295e-05;8.835134407156358021e-05;1.068696307641428040e-04;1.278819441044215304e-04;1.511969458697719996e-04
1.460301079540578934e-04;1.502985471927624722e-04;1.540173359032550801e-04;1.572261722662760073e-04;1.599694531161030282e-04;1.622929766756524869e-04;1.642414259554502212e-04;1.658565987938800999e-04;1.671762724566012797e-04;1.682335210256519849e-04;1.690563950336790018e-04;1.696678300583992396e-04;1.700857430607504849e-04;1.703231979975279077e-04;1.703886565668519617e-04;1.702862573062408915e-04;1.700161650309593231e-04;1.695749787945733864e-04;1.689562687230108029e-04;1.681512599761610246e-04;1.671497595498516254e-04;1.659413734287986145e-04;1.645170653679508361e-04;1.628710956567502410e-04;1.610033027917707180e-04;1.589216177896370390e-04;1.566446161366958354e-04;1.542037963725208531e-04;1.516452219801157962e-04;1.490301743105858234e-04;1.464345755250745929e-04;1.439471764353218741e-04;1.416667924664731753e-04;1.396991560630332565e-04;1.381541041420869141e-04;1.371438014128425803e-04;1.367824840511681862e-04;1.371879079603714518e-04;1.384843468762152760e-04;1.408067137176452802e-04;1.443051437186414340e-04;1.491491030324583835e-04;1.555297458521983972e-04;1.636587579356127745e-04;1.737613974435845863e-04;1.860609983279946445e-04;2.007521021770169881e-04;2.179598774969790148e-04;2.376848495612059675e-04;2.597342542956792579e-04
3.038979461637474695e-04;3.160813577636905377e-04;3.269256574175152200e-04;3.364703615659030947e-04;3.447848786274741598e-04;3.519581545114782448e-04;3.580896013081559027e-04;3.632816933903851688e-04;3.676344119917433306e-04;3.712413106720848649e-04;3.741869831846108586e-04;3.765455724713754194e-04;3.783801127281665290e-04;3.797424126564459849e-04;3.806733370288217268e-04;3.812033321125000876e-04;3.813531428016399445e-04;3.811346940229491231e-04;3.805521445109366760e-04;3.796031680153281627e-04;3.782805527036608236e-04;3.765741752984969807e-04;3.744734548449584681e-04;3.719703054269378147e-04;3.690625495773893730e-04;3.657576439421993423e-04;3.620764124796780931e-04;3.580563556785636300e-04;3.537539987323352767e-04;3.492457674194152681e-04;3.446270442480011157e-04;3.400093885400066497e-04;3.355163327461627674e-04;3.312785559369272530e-04;3.274294546600747379e-04;3.241020820301775671e-04;3.214281112150046125e-04;3.195390292552296183e-04;3.185693182647670175e-04;3.186610316430721454e-04;3.199689277296474546e-04;3.226651069190069883e-04;3.269417979040287908e-04;3.330105319387190502e-04;3.410954430679698180e-04;3.514180142849365036e-04;3.641704668401490354e-04;3.794754658803672649e-04;3.973311404173390056e-04;4.175426801231019018e-04
